id,salary_min,longitude,salary_max,redirect_url,salary_is_predicted,latitude,title,company,created,description,adref,location,__CLASS__,category,contract_time,contract_type
5513823561,129522.18,-75.566083,129522.18,https://www.adzuna.com/land/ad/5513823561?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=8B5F32D5AEB9E9AB43168A25A5ADE240DA15B1EC,1,39.165778,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T17:55:29Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzgyMzU2MSIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.q1AgPcuKhR6zGNmDeqBq_YuEKU7O8JOvUWD6n0im66s,"{'area': ['US', 'Delaware', 'Kent County', 'Wyoming'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wyoming, Kent County'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",,
5513718712,108275.27,-74.73156,108275.27,https://www.adzuna.com/land/ad/5513718712?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=0041EF5FE76AF2BE552C32C4C36DF445CC748929,1,40.21938,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T15:49:45Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzcxODcxMiIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.viEZq6SrBZ8TBS0oAFEvCAiuNF7vF6QAfW-VED_x8JQ,"{'display_name': 'Trenton, Mercer County', 'area': ['US', 'New Jersey', 'Mercer County', 'Trenton'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",,
5513825024,101383.8,-116.21582,101383.8,https://www.adzuna.com/land/ad/5513825024?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=EF36E3AD4EDCD3B65A6A64AD1962D11CF5482F8D,1,43.61421,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T17:56:08Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzODI1MDI0In0.e0_khwWAli82Rp0oVzIN8BekKyxS1pv9yhqOht2ILV0,"{'display_name': 'Boise, Ada County', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Idaho', 'Ada County', 'Boise']}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",,
5513822146,115447.3,144.748441,115447.3,https://www.adzuna.com/land/ad/5513822146?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=9400E094EED38D10183195D602951BF5B25BF943,1,13.475114,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T17:54:32Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzgyMjE0NiIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.MwcqrXPUKcLNPVfSgNrjGiLwzCzrAYznQGGUqFu5cDM,"{'display_name': 'Mongmong, Mongmong-Toto-Maite', 'area': ['US', 'Guam', 'Mongmong-Toto-Maite', 'Mongmong'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",,
5513822471,99698.77,-66.0617,99698.77,https://www.adzuna.com/land/ad/5513822471?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=23B3441503123F06E96873CBA1D164BC8C8A26AB,1,18.417087,Senior Python Developer,"{'display_name': 'Oracle', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-25T17:54:48Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzgyMjQ3MSIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.EFqguUAAzRcv2bGDl9Cvuq9w2MQL-AYmxyOqKDw62rE,"{'display_name': 'Urbanización El Vedado, San Juan', 'area': ['US', 'Puerto Rico', 'San Juan', 'Urbanización El Vedado'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,
5513714924,126025.89,-86.1587,126025.89,https://www.adzuna.com/land/ad/5513714924?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=E6714DCD7E240586C60A241FF3CA058D712687FE,1,39.7878,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T15:47:29Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzcxNDkyNCIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.st6BvvYU5_JjeYWj560gzsbyH3QcYb2IwfNAy6R4Rio,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Indiana', 'Marion County', 'Uptown'], 'display_name': 'Uptown, Marion County'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",,
5513676874,99690.6,-93.63911,99690.6,https://www.adzuna.com/land/ad/5513676874?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=ED9536A82D0D2186ADC27D3C7B572FC6BD54F3E1,1,41.58345,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T15:28:23Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzY3Njg3NCIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.QH88TtP9TBfLI_lRPrv1UUmccoHEP11fH9-jyhXWyxA,"{'display_name': 'Des Moines, Polk County', 'area': ['US', 'Iowa', 'Polk County', 'Des Moines'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",,
5513718251,96853.9,-71.065917,96853.9,https://www.adzuna.com/land/ad/5513718251?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=DB59CB5CC042857E06E9F6D6F2449AC5577F2E3D,1,42.356644,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T15:49:17Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzNzE4MjUxIn0.io7iJSI3U-N3bX3Tw2PYxjt3uehdw_eRe-aXMdweayU,"{'display_name': 'Boston, Suffolk County', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Massachusetts', 'Suffolk County', 'Boston']}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",,
5513714612,120958.44,-104.984167,120958.44,https://www.adzuna.com/land/ad/5513714612?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=7D315EA9F19161272D6385A29F0385FD48FDDF1A,1,39.739167,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T15:47:22Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzNzE0NjEyIn0.HLooF_aFwLz1APhGWAXWzEyWulWIoIv4xjly__klECg,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Colorado', 'Denver', 'Glendale'], 'display_name': 'Glendale, Denver'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",,
5513714370,100671.21,-93.09298,100671.21,https://www.adzuna.com/land/ad/5513714370?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=5F10C9D50D74789F167AA6F4E61643E7A8081D64,1,44.94452,Senior Python Developer,"{'display_name': 'Oracle', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-25T15:47:14Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzcxNDM3MCIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.iL8VG4g9rImn0RvLOML7ZjugWf-zPveS1qaQVxUWvXc,"{'area': ['US', 'Minnesota', 'Ramsey County', 'Saint Paul'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Saint Paul, Ramsey County'}",Adzuna::API::Response::Job,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,
5513823406,98387.2,-100.7568,98387.2,https://www.adzuna.com/land/ad/5513823406?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=8D92BD80447AA83EBE2D445889809315719090E8,1,46.79472,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T17:55:22Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzODIzNDA2In0.zz4erjGqp7y6Qz8leOcZIr1n-_Ky_meG0EgRbhZ8DzY,"{'display_name': 'Bismarck, Burleigh County', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'North Dakota', 'Burleigh County', 'Bismarck']}",Adzuna::API::Response::Job,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,
5513714783,107977.88,-84.570821,107977.88,https://www.adzuna.com/land/ad/5513714783?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=A299AE24DA964A94D0C5A804A71F7A8DA04FC657,1,42.738827,Senior Python Developer,"{'display_name': 'Oracle', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-25T15:47:27Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzNzE0NzgzIn0.dck0VAJwM_53ksLSH7F0nwBVrkvohw6wOgXqjqqFnQs,"{'area': ['US', 'Michigan', 'Ingham County', 'Lansing'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lansing, Ingham County'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",,
5513655251,137900.75,-69.7445,137900.75,https://www.adzuna.com/land/ad/5513655251?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=89E9C3B550FAB502CC73CBE461EEB0CC5D0B4EE6,1,44.33616,Senior Python Developer,"{'display_name': 'Oracle', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-25T15:20:55Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzNjU1MjUxIn0.1D-WAMZtpwiuDWmWZbV_jN6PbG_firbTR2Y03odulWE,"{'display_name': 'Augusta, Kennebec County', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Maine', 'Kennebec County', 'Augusta']}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",,
5513824167,104650.95,-77.02717,104650.95,https://www.adzuna.com/land/ad/5513824167?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=146AD9826DCFC593DEBAC7C22BF8BD033B074F63,1,38.89969,Senior Python Developer,"{'display_name': 'Oracle', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-25T17:55:50Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzODI0MTY3In0._IK46QW-vnWvs8eXV-6rjPoGFQ3cqzpjf0G_OAhBmjw,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Washington, D.C.'], 'display_name': 'Washington, D.C., US'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",,
5513719171,106374.72,-86.78903,106374.72,https://www.adzuna.com/land/ad/5513719171?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=6FF2FCD2E97CB2B6499D942EBF391F969A5ACC71,1,36.14946,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T15:50:08Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzcxOTE3MSIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.bquYNp4gB4wcQR9d0JXCUyBwhzRkaKLWcTD9oQa38iw,"{'area': ['US', 'Tennessee', 'Davidson County', 'Nashville'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nashville, Davidson County'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",,
5513721936,114837.32,-78.646597,114837.32,https://www.adzuna.com/land/ad/5513721936?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=88E4FB3D9D3906797C05EF0D2018639561C28341,1,35.807915,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T15:52:30Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzNzIxOTM2In0.jnFSDXegcAgciFhkUshkLmgvl85hPthzBW1BQi0qFCs,"{'display_name': 'Five Points, Wake County', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'North Carolina', 'Wake County', 'Five Points']}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",,
5513725815,144501.94,-84.38763,144501.94,https://www.adzuna.com/land/ad/5513725815?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=DF3A78DABFC6A44B63B8E64EDF9FEE9D4A270836,1,33.795821,Senior Python Developer,"{'display_name': 'Oracle', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-25T15:53:44Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzNzI1ODE1In0.SRGJnCsbVdAn0HAFF82UwAwZsYVR7TSlo7sgo6p-ssI,"{'display_name': 'Atlanta, Fulton County', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Georgia', 'Fulton County', 'Atlanta']}",Adzuna::API::Response::Job,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,
5513731583,126990.83,-83.000202,126990.83,https://www.adzuna.com/land/ad/5513731583?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=F2424AB2B3021E283A8A3CE6258573B84CF50D19,1,39.991073,Senior Python Developer,"{'display_name': 'Oracle', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-25T16:09:45Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzczMTU4MyIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.LQLcPftE6-HrYTNhau_Vz79SvY5dD4ieVm1DBmJ23WA,"{'area': ['US', 'Ohio', 'Franklin County', 'Grandview Heights'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Grandview Heights, Franklin County'}",Adzuna::API::Response::Job,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,
5513718553,109369.21,-92.17271,109369.21,https://www.adzuna.com/land/ad/5513718553?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=1A7C8391C59E73A9A4BCBB0A31E709FB00861493,1,38.57717,Senior Python Developer,"{'display_name': 'Oracle', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-25T15:49:36Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzcxODU1MyIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.27cC55g7rOLpx3u_qUWR-T-x14qzBQoowNeTZe-s-b0,"{'area': ['US', 'Missouri', 'Cole County', 'Cedar'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Cedar, Cole County'}",Adzuna::API::Response::Job,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,
5513707230,98203.27,-123.02826,98203.27,https://www.adzuna.com/land/ad/5513707230?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=8F48E1F293F8F18D26886251062695AFF46C5520,1,44.94379,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T15:42:50Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0ZHczFTNEc4UkdFZ0lINWtNWlJEZyIsImkiOiI1NTEzNzA3MjMwIn0.DLAgrW39i4hrXeH4OKvNRO3zp2lKyjwdl4Hv_acOU5w,"{'display_name': 'Salem, Marion County', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Oregon', 'Marion County', 'Salem']}",Adzuna::API::Response::Job,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,
5513827649,154767.81,-100.331046,154767.81,https://www.adzuna.com/land/ad/5513827649?se=oFGs1S4G8RGEgIH5kMZRDg&utm_medium=api&utm_source=8fc3911e&v=2F7693DA7C3974B8866D6760A67E54FEAEFCAF6D,1,44.382775,Senior Python Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Oracle'}",2025-11-25T17:57:35Z,"Job Description We're looking for a software engineer, who is highly adaptable, ready to learn any area, and has ability to design, develop and implement OCI cloud solutions in the distributed systems and data processing platforms. Experience in supporting cloud services with strong programming skills in Python, Java, JEE, Rest, Spring, Hibernate/eclipse link, JDBC, and understanding of Docker, Kubernetes, Springboot & Microservices. Cloud Infra development like knowledge of Terraform, scriptin…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzgyNzY0OSIsInMiOiJvRkdzMVM0RzhSR0VnSUg1a01aUkRnIn0.G0SAKMcuq0-1pjFMdLx20T169FhiCt-xVlxeYGhy0pw,"{'display_name': 'Pierre, Hughes County', 'area': ['US', 'South Dakota', 'Hughes County', 'Pierre'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",,
